path,predicted,correct,score
/home/k/retail/data/svhn/test/2229.png,4,4,-0.000519
/home/k/retail/data/svhn/test/5743.png,20,20,-0.000930
/home/k/retail/data/svhn/test/5229.png,338,238,-2.791667
/home/k/retail/data/svhn/test/8169.png,7,7,-0.000255
/home/k/retail/data/svhn/test/10811.png,13,13,-0.696036
/home/k/retail/data/svhn/test/5542.png,39,39,-0.000659
/home/k/retail/data/svhn/test/331.png,77,77,-1.043689
/home/k/retail/data/svhn/test/779.png,51,51,-0.022709
/home/k/retail/data/svhn/test/335.png,2,2,-0.000512
/home/k/retail/data/svhn/test/5843.png,111,7,-1.082044
/home/k/retail/data/svhn/test/6686.png,8,21,-0.936471
/home/k/retail/data/svhn/test/6293.png,70,17,-0.470317
/home/k/retail/data/svhn/test/12523.png,92,92,-0.000619
/home/k/retail/data/svhn/test/4928.png,3,3,-0.059085
/home/k/retail/data/svhn/test/6850.png,1065,605,-0.664073
/home/k/retail/data/svhn/test/2365.png,12,12,-0.000503
/home/k/retail/data/svhn/test/12743.png,38,38,-0.000228
/home/k/retail/data/svhn/test/7974.png,98,98,-0.011576
/home/k/retail/data/svhn/test/11859.png,1,14,-1.141665
/home/k/retail/data/svhn/test/6372.png,35,35,-0.055550
/home/k/retail/data/svhn/test/9135.png,32,37,-0.119042
/home/k/retail/data/svhn/test/12767.png,34,84,-0.880299
/home/k/retail/data/svhn/test/9065.png,11,11,-0.022402
/home/k/retail/data/svhn/test/3015.png,157,157,-0.005845
/home/k/retail/data/svhn/test/7444.png,5,5,-0.431143
/home/k/retail/data/svhn/test/3557.png,20,20,-0.008244
/home/k/retail/data/svhn/test/2796.png,15,15,-0.001267
/home/k/retail/data/svhn/test/4105.png,18,18,-0.003704
/home/k/retail/data/svhn/test/385.png,24,24,-0.291616
/home/k/retail/data/svhn/test/10374.png,2076,2076,-0.004786
/home/k/retail/data/svhn/test/5938.png,45,45,-0.004319
/home/k/retail/data/svhn/test/6795.png,2,2,-0.000419
/home/k/retail/data/svhn/test/12206.png,8,8,-0.001366
/home/k/retail/data/svhn/test/2200.png,63,14,-3.282977
/home/k/retail/data/svhn/test/5074.png,385,3,-2.902490
/home/k/retail/data/svhn/test/11450.png,7,7,-0.000852
/home/k/retail/data/svhn/test/6505.png,11,41,-0.491086
/home/k/retail/data/svhn/test/1660.png,45,65,-0.971092
/home/k/retail/data/svhn/test/3591.png,23,23,-0.042909
/home/k/retail/data/svhn/test/4447.png,1909,1909,-0.381357
/home/k/retail/data/svhn/test/2916.png,3,3,-0.667969
/home/k/retail/data/svhn/test/10299.png,526,56,-0.426599
/home/k/retail/data/svhn/test/6197.png,64,64,-0.000330
/home/k/retail/data/svhn/test/7684.png,90,90,-0.001020
/home/k/retail/data/svhn/test/5634.png,109,106,-2.591989
/home/k/retail/data/svhn/test/2553.png,41,24,-1.716797
/home/k/retail/data/svhn/test/10169.png,19,197,-0.868947
/home/k/retail/data/svhn/test/4561.png,28,58,-0.361674
/home/k/retail/data/svhn/test/5187.png,34,34,-0.000495
/home/k/retail/data/svhn/test/6576.png,17,17,-0.000293
/home/k/retail/data/svhn/test/8621.png,14,14,-0.000391
/home/k/retail/data/svhn/test/10054.png,77,77,-0.003181
/home/k/retail/data/svhn/test/12103.png,11,111,-0.170314
/home/k/retail/data/svhn/test/1248.png,117,117,-0.002254
/home/k/retail/data/svhn/test/1927.png,5,5,-0.049709
/home/k/retail/data/svhn/test/8618.png,47,17,-1.906934
/home/k/retail/data/svhn/test/10291.png,68,68,-0.001489
/home/k/retail/data/svhn/test/8213.png,32,32,-1.279170
/home/k/retail/data/svhn/test/4536.png,42,42,-0.000087
/home/k/retail/data/svhn/test/7934.png,23,23,-0.000443
/home/k/retail/data/svhn/test/12306.png,4,2,-1.869192
/home/k/retail/data/svhn/test/12370.png,117,117,-0.000520
/home/k/retail/data/svhn/test/5582.png,3,5,-0.987116
/home/k/retail/data/svhn/test/6123.png,4,72,-2.564167
/home/k/retail/data/svhn/test/8380.png,20,20,-0.000961
/home/k/retail/data/svhn/test/798.png,10,10,-0.050795
/home/k/retail/data/svhn/test/1426.png,1933,1933,-0.003343
/home/k/retail/data/svhn/test/653.png,3,3,-0.001997
/home/k/retail/data/svhn/test/6162.png,40,46,-0.004531
/home/k/retail/data/svhn/test/3970.png,5,5,-0.134593
/home/k/retail/data/svhn/test/43.png,21,14,-1.577362
/home/k/retail/data/svhn/test/6512.png,191,9,-0.811141
/home/k/retail/data/svhn/test/1664.png,80,3,-1.193573
/home/k/retail/data/svhn/test/6583.png,220,220,-0.000926
/home/k/retail/data/svhn/test/8668.png,96,91,-2.857757
/home/k/retail/data/svhn/test/3126.png,110,110,-0.019501
/home/k/retail/data/svhn/test/1935.png,14,14,-0.000395
/home/k/retail/data/svhn/test/6457.png,17,17,-0.000497
/home/k/retail/data/svhn/test/4274.png,3,3,-0.604910
/home/k/retail/data/svhn/test/12520.png,14,14,-0.378127
/home/k/retail/data/svhn/test/12310.png,23,23,-0.000235
/home/k/retail/data/svhn/test/9376.png,50,50,-0.002920
/home/k/retail/data/svhn/test/10166.png,135,125,-0.026956
/home/k/retail/data/svhn/test/6284.png,35,25,-1.136507
/home/k/retail/data/svhn/test/10476.png,58,58,-0.415714
/home/k/retail/data/svhn/test/9084.png,27,27,-0.153214
/home/k/retail/data/svhn/test/2078.png,26,136,-2.989590
/home/k/retail/data/svhn/test/10954.png,220,220,-0.001881
/home/k/retail/data/svhn/test/11309.png,70,17,-2.044418
/home/k/retail/data/svhn/test/5287.png,141,141,-0.005866
/home/k/retail/data/svhn/test/2092.png,30,30,-1.768381
/home/k/retail/data/svhn/test/3535.png,50,50,-0.000270
/home/k/retail/data/svhn/test/4874.png,151,113,-2.288859
/home/k/retail/data/svhn/test/705.png,13,13,-0.002421
/home/k/retail/data/svhn/test/12201.png,12,12,-0.299340
/home/k/retail/data/svhn/test/3485.png,61,10,-2.065081
/home/k/retail/data/svhn/test/5201.png,35,23,-1.127001
/home/k/retail/data/svhn/test/4961.png,11,11,-0.000709
/home/k/retail/data/svhn/test/476.png,84,84,-0.005933
/home/k/retail/data/svhn/test/4049.png,172,172,-0.057211
/home/k/retail/data/svhn/test/10918.png,457,13,-2.607520
/home/k/retail/data/svhn/test/2747.png,7,7,-0.155067
/home/k/retail/data/svhn/test/1332.png,30,30,-0.000909
/home/k/retail/data/svhn/test/1220.png,19,19,-0.001516
/home/k/retail/data/svhn/test/8152.png,98,9,-0.805556
/home/k/retail/data/svhn/test/6569.png,132,132,-0.000315
/home/k/retail/data/svhn/test/8397.png,2337,2337,-0.016440
/home/k/retail/data/svhn/test/8570.png,110,110,-0.015612
/home/k/retail/data/svhn/test/5522.png,25,22,-1.770946
/home/k/retail/data/svhn/test/10990.png,33,33,-0.000406
/home/k/retail/data/svhn/test/2643.png,9,9,-0.008193
/home/k/retail/data/svhn/test/11051.png,3,11,-0.387863
/home/k/retail/data/svhn/test/11534.png,357,357,-0.561460
/home/k/retail/data/svhn/test/10979.png,79,79,-0.002586
/home/k/retail/data/svhn/test/8707.png,534,534,-0.000326
/home/k/retail/data/svhn/test/6008.png,13,13,-0.008942
/home/k/retail/data/svhn/test/5406.png,2,2,-0.006708
/home/k/retail/data/svhn/test/4967.png,19,19,-0.402084
/home/k/retail/data/svhn/test/10541.png,1111,111,-2.569395
/home/k/retail/data/svhn/test/3080.png,17,17,-0.000347
/home/k/retail/data/svhn/test/11480.png,5,5,-0.255466
/home/k/retail/data/svhn/test/3342.png,40,40,-0.018063
/home/k/retail/data/svhn/test/7394.png,6,8,-0.814011
/home/k/retail/data/svhn/test/4432.png,23,23,-0.000240
/home/k/retail/data/svhn/test/8493.png,46,46,-0.000096
/home/k/retail/data/svhn/test/10868.png,52,52,-0.636367
/home/k/retail/data/svhn/test/3995.png,14,14,-0.001797
/home/k/retail/data/svhn/test/8044.png,388,388,-0.001089
/home/k/retail/data/svhn/test/9119.png,32,132,-1.973376
/home/k/retail/data/svhn/test/2722.png,95,95,-0.000218
/home/k/retail/data/svhn/test/8180.png,6,6,-0.426577
/home/k/retail/data/svhn/test/11658.png,29,9,-0.741880
/home/k/retail/data/svhn/test/3112.png,29,29,-0.642578
/home/k/retail/data/svhn/test/11560.png,145,145,-0.584216
/home/k/retail/data/svhn/test/2835.png,15,15,-0.001135
/home/k/retail/data/svhn/test/1461.png,59,59,-0.102914
/home/k/retail/data/svhn/test/5929.png,154,154,-0.002732
/home/k/retail/data/svhn/test/1727.png,14,14,-0.000288
/home/k/retail/data/svhn/test/10196.png,22,72,-0.351451
/home/k/retail/data/svhn/test/65.png,34,34,-0.069359
/home/k/retail/data/svhn/test/5027.png,8,9,-2.069621
/home/k/retail/data/svhn/test/1900.png,781,781,-0.013988
/home/k/retail/data/svhn/test/144.png,10,10,-0.538184
/home/k/retail/data/svhn/test/12496.png,128,12,-2.086933
/home/k/retail/data/svhn/test/9096.png,7,7,-0.001590
/home/k/retail/data/svhn/test/7573.png,60,40,-0.870803
/home/k/retail/data/svhn/test/12685.png,11,11,-0.020161
/home/k/retail/data/svhn/test/10746.png,177,147,-0.445509
/home/k/retail/data/svhn/test/438.png,8,8,-0.000303
/home/k/retail/data/svhn/test/7197.png,3,3,-0.012365
/home/k/retail/data/svhn/test/7476.png,3,3,-0.004608
/home/k/retail/data/svhn/test/5321.png,2,2,-0.003695
/home/k/retail/data/svhn/test/7148.png,485,15,-1.279391
/home/k/retail/data/svhn/test/12879.png,38,26,-2.602651
/home/k/retail/data/svhn/test/5017.png,8,8,-0.351132
/home/k/retail/data/svhn/test/10759.png,29,29,-0.000530
/home/k/retail/data/svhn/test/3613.png,87,87,-0.000321
/home/k/retail/data/svhn/test/7247.png,29,29,-0.029151
/home/k/retail/data/svhn/test/4805.png,9,9,-0.001231
/home/k/retail/data/svhn/test/6509.png,15,15,-0.001344
/home/k/retail/data/svhn/test/5350.png,6,6,-0.013010
/home/k/retail/data/svhn/test/4549.png,6,6,-0.068061
/home/k/retail/data/svhn/test/11023.png,1,99,-1.928093
/home/k/retail/data/svhn/test/1380.png,37,37,-0.000744
/home/k/retail/data/svhn/test/7234.png,75,75,-0.000163
/home/k/retail/data/svhn/test/2653.png,89,89,-0.019622
/home/k/retail/data/svhn/test/3287.png,26,26,-0.000308
/home/k/retail/data/svhn/test/695.png,543,543,-0.098350
/home/k/retail/data/svhn/test/12739.png,34,41,-0.661384
/home/k/retail/data/svhn/test/12444.png,23,21,-0.926061
/home/k/retail/data/svhn/test/5259.png,106,106,-0.000648
/home/k/retail/data/svhn/test/4534.png,17,117,-0.737888
/home/k/retail/data/svhn/test/11240.png,122,122,-0.004504
/home/k/retail/data/svhn/test/11383.png,7,7,-0.001090
/home/k/retail/data/svhn/test/12741.png,215,203,-0.568872
/home/k/retail/data/svhn/test/2921.png,11,11,-0.043647
/home/k/retail/data/svhn/test/8279.png,93,95,-0.535182
/home/k/retail/data/svhn/test/12407.png,6,6,-0.032153
/home/k/retail/data/svhn/test/925.png,233,85,-1.414595
/home/k/retail/data/svhn/test/6890.png,3,3,-0.000145
/home/k/retail/data/svhn/test/6157.png,178,178,-1.254912
/home/k/retail/data/svhn/test/1779.png,33,33,-0.009066
/home/k/retail/data/svhn/test/5956.png,37,37,-0.000129
/home/k/retail/data/svhn/test/9875.png,21,25,-0.935106
/home/k/retail/data/svhn/test/11201.png,77,77,-0.000372
/home/k/retail/data/svhn/test/5219.png,81,81,-0.000331
/home/k/retail/data/svhn/test/854.png,28,8,-0.394143
/home/k/retail/data/svhn/test/4554.png,10,25,-2.545608
/home/k/retail/data/svhn/test/3308.png,30,30,-0.000848
/home/k/retail/data/svhn/test/489.png,53,53,-0.000154
/home/k/retail/data/svhn/test/10905.png,42,42,-0.001084
/home/k/retail/data/svhn/test/5041.png,38,38,-0.089561
/home/k/retail/data/svhn/test/3160.png,45,43,-0.068882
/home/k/retail/data/svhn/test/10298.png,11,8,-0.559448
/home/k/retail/data/svhn/test/5899.png,41,41,-0.048943
/home/k/retail/data/svhn/test/1997.png,37,37,-0.037049
/home/k/retail/data/svhn/test/1328.png,19,19,-0.001485
/home/k/retail/data/svhn/test/11749.png,4,41,-0.127583
/home/k/retail/data/svhn/test/4911.png,41,41,-0.021958
/home/k/retail/data/svhn/test/3138.png,47,47,-0.000313
/home/k/retail/data/svhn/test/4678.png,32,32,-0.264863
/home/k/retail/data/svhn/test/1141.png,168,168,-0.444625
/home/k/retail/data/svhn/test/13014.png,42,149,-0.709344
/home/k/retail/data/svhn/test/8219.png,656,656,-0.808027
/home/k/retail/data/svhn/test/2652.png,191,19,-0.256426
/home/k/retail/data/svhn/test/4064.png,108,108,-0.001692
/home/k/retail/data/svhn/test/8840.png,8,8,-0.002866
/home/k/retail/data/svhn/test/3634.png,2,2,-0.152985
/home/k/retail/data/svhn/test/9769.png,130,32,-3.722586
/home/k/retail/data/svhn/test/3775.png,38,28,-3.579023
/home/k/retail/data/svhn/test/9333.png,87,37,-0.507028
/home/k/retail/data/svhn/test/8520.png,271,57,-0.750311
/home/k/retail/data/svhn/test/2734.png,31,31,-0.000186
/home/k/retail/data/svhn/test/12723.png,10,10,-0.000185
/home/k/retail/data/svhn/test/11642.png,72,72,-0.000278
/home/k/retail/data/svhn/test/11046.png,38,38,-2.422669
/home/k/retail/data/svhn/test/10778.png,151,151,-0.007215
/home/k/retail/data/svhn/test/3074.png,1,1,-0.180711
/home/k/retail/data/svhn/test/1742.png,46,46,-0.001847
/home/k/retail/data/svhn/test/1954.png,200,205,-2.278708
/home/k/retail/data/svhn/test/4474.png,234,234,-0.000297
/home/k/retail/data/svhn/test/9059.png,14,14,-0.000862
/home/k/retail/data/svhn/test/554.png,7,7,-0.039641
/home/k/retail/data/svhn/test/8997.png,50,50,-0.008891
/home/k/retail/data/svhn/test/4987.png,33,33,-0.446076
/home/k/retail/data/svhn/test/11182.png,22,22,-0.000892
/home/k/retail/data/svhn/test/6143.png,31,59,-2.275321
/home/k/retail/data/svhn/test/9053.png,80,80,-0.000566
/home/k/retail/data/svhn/test/5454.png,274,1841,-2.561496
/home/k/retail/data/svhn/test/4079.png,15,15,-0.230802
/home/k/retail/data/svhn/test/10511.png,9,9,-0.000567
/home/k/retail/data/svhn/test/3991.png,63,63,-0.002886
/home/k/retail/data/svhn/test/3090.png,10,10,-0.000694
/home/k/retail/data/svhn/test/4767.png,131,131,-0.063890
/home/k/retail/data/svhn/test/11912.png,42,73,-0.903334
/home/k/retail/data/svhn/test/6551.png,35,27,-2.078746
/home/k/retail/data/svhn/test/9443.png,47,47,-0.000172
/home/k/retail/data/svhn/test/579.png,16,16,-0.073700
/home/k/retail/data/svhn/test/3954.png,12,12,-0.000710
/home/k/retail/data/svhn/test/1487.png,8,8,-0.000175
/home/k/retail/data/svhn/test/8014.png,12,12,-0.007456
/home/k/retail/data/svhn/test/5357.png,25,22,-0.349664
/home/k/retail/data/svhn/test/6598.png,142,1342,-0.710822
/home/k/retail/data/svhn/test/7330.png,20,20,-0.022513
/home/k/retail/data/svhn/test/2849.png,53,38,-2.058579
/home/k/retail/data/svhn/test/11593.png,30,8,-2.409695
/home/k/retail/data/svhn/test/8678.png,30,30,-0.689309
/home/k/retail/data/svhn/test/2704.png,201,201,-0.008333
/home/k/retail/data/svhn/test/8869.png,142,142,-0.020327
/home/k/retail/data/svhn/test/2640.png,168,168,-0.000258
/home/k/retail/data/svhn/test/10452.png,72,72,-0.000209
/home/k/retail/data/svhn/test/9034.png,3,29,-2.932603
/home/k/retail/data/svhn/test/7141.png,709,70,-0.636137
/home/k/retail/data/svhn/test/308.png,3,53,-1.773832
/home/k/retail/data/svhn/test/820.png,68,88,-0.632374
/home/k/retail/data/svhn/test/8326.png,34,34,-0.000361
/home/k/retail/data/svhn/test/5954.png,22,22,-0.369265
/home/k/retail/data/svhn/test/12024.png,4,15,-1.670936
/home/k/retail/data/svhn/test/8973.png,8,2,-0.879005
/home/k/retail/data/svhn/test/12162.png,91,101,-0.757360
/home/k/retail/data/svhn/test/1455.png,81,81,-0.001014
/home/k/retail/data/svhn/test/515.png,183,185,-0.621066
/home/k/retail/data/svhn/test/1145.png,90,90,-0.000220
/home/k/retail/data/svhn/test/12734.png,63,65,-0.120729
/home/k/retail/data/svhn/test/6181.png,25,25,-0.002680
/home/k/retail/data/svhn/test/11362.png,19,19,-0.011581
/home/k/retail/data/svhn/test/3827.png,47,25,-3.527913
/home/k/retail/data/svhn/test/2693.png,7,7,-0.002531
/home/k/retail/data/svhn/test/2690.png,500,500,-0.000775
/home/k/retail/data/svhn/test/11929.png,15,13,-0.105775
/home/k/retail/data/svhn/test/7891.png,88,36,-1.057988
/home/k/retail/data/svhn/test/7897.png,56,56,-0.004188
/home/k/retail/data/svhn/test/11819.png,119,119,-0.054510
/home/k/retail/data/svhn/test/5784.png,3,3,-0.005710
/home/k/retail/data/svhn/test/4783.png,3,20,-1.688850
/home/k/retail/data/svhn/test/12353.png,488,488,-0.002587
/home/k/retail/data/svhn/test/186.png,99,99,-0.007370
/home/k/retail/data/svhn/test/8975.png,38,38,-0.000484
/home/k/retail/data/svhn/test/642.png,19,19,-0.003584
/home/k/retail/data/svhn/test/4124.png,60,2,-1.841382
/home/k/retail/data/svhn/test/7737.png,50,50,-0.000883
/home/k/retail/data/svhn/test/1242.png,18,18,-0.009165
/home/k/retail/data/svhn/test/268.png,15,15,-0.107522
/home/k/retail/data/svhn/test/9118.png,1,59,-1.072170
/home/k/retail/data/svhn/test/155.png,37,87,-2.104703
/home/k/retail/data/svhn/test/11796.png,4,4,-0.092151
/home/k/retail/data/svhn/test/12700.png,40,48,-1.157745
/home/k/retail/data/svhn/test/5471.png,3,113,-0.001260
/home/k/retail/data/svhn/test/5490.png,68,63,-1.625591
/home/k/retail/data/svhn/test/4791.png,23,23,-0.166094
/home/k/retail/data/svhn/test/1158.png,50,63,-2.938405
/home/k/retail/data/svhn/test/7793.png,5,85,-0.165888
/home/k/retail/data/svhn/test/4452.png,270,270,-0.000551
/home/k/retail/data/svhn/test/10362.png,21,21,-0.000904
/home/k/retail/data/svhn/test/11404.png,23,23,-0.291256
/home/k/retail/data/svhn/test/2688.png,75,75,-0.001979
/home/k/retail/data/svhn/test/6103.png,11,11,-0.001099
/home/k/retail/data/svhn/test/4829.png,37,37,-0.022579
/home/k/retail/data/svhn/test/6371.png,5,3,-0.750853
/home/k/retail/data/svhn/test/3393.png,51,63,-1.299776
/home/k/retail/data/svhn/test/1239.png,40,40,-0.020039
/home/k/retail/data/svhn/test/3556.png,120,129,-1.210621
/home/k/retail/data/svhn/test/7161.png,50,50,-0.000980
/home/k/retail/data/svhn/test/4071.png,19,10,-0.974212
/home/k/retail/data/svhn/test/5995.png,6,6,-0.006472
/home/k/retail/data/svhn/test/4679.png,55,526,-0.617931
/home/k/retail/data/svhn/test/1782.png,50,50,-0.011404
/home/k/retail/data/svhn/test/12465.png,8,8,-0.012932
/home/k/retail/data/svhn/test/6623.png,17,17,-0.000576
/home/k/retail/data/svhn/test/3493.png,28,28,-0.005603
/home/k/retail/data/svhn/test/10762.png,102,10,-1.201952
/home/k/retail/data/svhn/test/12021.png,138,108,-1.410217
/home/k/retail/data/svhn/test/8054.png,48,48,-0.006968
/home/k/retail/data/svhn/test/9070.png,68,66,-0.224353
/home/k/retail/data/svhn/test/10995.png,20,20,-0.016439
/home/k/retail/data/svhn/test/2668.png,61,61,-0.393248
/home/k/retail/data/svhn/test/11759.png,5,16,-1.019099
/home/k/retail/data/svhn/test/7995.png,48,2,-2.790544
/home/k/retail/data/svhn/test/4920.png,19,18,-1.383493
/home/k/retail/data/svhn/test/11325.png,3,3,-0.159839
/home/k/retail/data/svhn/test/12404.png,61,61,-0.000590
/home/k/retail/data/svhn/test/3544.png,10,10,-0.184065
/home/k/retail/data/svhn/test/12772.png,3,3,-0.030225
/home/k/retail/data/svhn/test/1860.png,84,84,-0.001287
/home/k/retail/data/svhn/test/6260.png,54,54,-0.000278
/home/k/retail/data/svhn/test/535.png,84,84,-0.000756
/home/k/retail/data/svhn/test/10274.png,133,133,-0.010281
/home/k/retail/data/svhn/test/427.png,30,50,-0.145497
/home/k/retail/data/svhn/test/10508.png,40,6,-1.437377
/home/k/retail/data/svhn/test/365.png,67,0,-1.239625
/home/k/retail/data/svhn/test/6895.png,8,8,-0.035362
/home/k/retail/data/svhn/test/3907.png,57,57,-0.005167
/home/k/retail/data/svhn/test/5178.png,46,46,-0.004082
/home/k/retail/data/svhn/test/3952.png,37,37,-0.002446
/home/k/retail/data/svhn/test/1104.png,104,104,-0.161368
/home/k/retail/data/svhn/test/12392.png,250,250,-0.002631
/home/k/retail/data/svhn/test/7000.png,12,12,-0.001151
/home/k/retail/data/svhn/test/8638.png,4,4,-0.017569
/home/k/retail/data/svhn/test/999.png,326,3,-0.356081
/home/k/retail/data/svhn/test/2587.png,30,30,-0.085710
/home/k/retail/data/svhn/test/1718.png,37,37,-0.000081
/home/k/retail/data/svhn/test/4401.png,270,270,-0.012971
/home/k/retail/data/svhn/test/5720.png,31,31,-0.001971
/home/k/retail/data/svhn/test/7072.png,56,56,-0.034492
/home/k/retail/data/svhn/test/4571.png,14,14,-0.000604
/home/k/retail/data/svhn/test/2737.png,10,161,-0.063625
/home/k/retail/data/svhn/test/9130.png,33,19,-0.095949
/home/k/retail/data/svhn/test/675.png,118,142,-2.041506
/home/k/retail/data/svhn/test/7252.png,43,79,-2.852329
/home/k/retail/data/svhn/test/5806.png,95,53,-1.512997
/home/k/retail/data/svhn/test/7483.png,67,37,-1.118060
/home/k/retail/data/svhn/test/856.png,14,14,-0.013855
/home/k/retail/data/svhn/test/2987.png,6,6,-0.008154
/home/k/retail/data/svhn/test/9918.png,26,29,-1.667578
/home/k/retail/data/svhn/test/1737.png,19,19,-0.021621
/home/k/retail/data/svhn/test/12179.png,38,38,-0.001338
/home/k/retail/data/svhn/test/1186.png,59,59,-0.000096
/home/k/retail/data/svhn/test/11126.png,69,63,-0.509108
/home/k/retail/data/svhn/test/11942.png,15,15,-0.082638
/home/k/retail/data/svhn/test/9425.png,20,20,-0.128168
/home/k/retail/data/svhn/test/10588.png,10,10,-0.000697
/home/k/retail/data/svhn/test/2573.png,144,14,-0.591319
/home/k/retail/data/svhn/test/4639.png,11,11,-0.000561
/home/k/retail/data/svhn/test/4751.png,10,10,-0.106752
/home/k/retail/data/svhn/test/10708.png,19,10,-0.328637
/home/k/retail/data/svhn/test/2487.png,13,16,-2.662120
/home/k/retail/data/svhn/test/7411.png,42,15,-1.189538
/home/k/retail/data/svhn/test/10253.png,3,18,-1.030818
/home/k/retail/data/svhn/test/4527.png,13,12,-2.433736
/home/k/retail/data/svhn/test/9600.png,146,174,-0.430352
/home/k/retail/data/svhn/test/8223.png,2,2,-0.001884
/home/k/retail/data/svhn/test/12190.png,48,4,-2.822763
/home/k/retail/data/svhn/test/9821.png,2,21,-0.796201
/home/k/retail/data/svhn/test/7909.png,455,455,-0.002061
/home/k/retail/data/svhn/test/3519.png,52,52,-0.545352
/home/k/retail/data/svhn/test/6199.png,240,240,-0.000684
/home/k/retail/data/svhn/test/11570.png,19,19,-0.042786
/home/k/retail/data/svhn/test/9963.png,13,15,-0.002453
/home/k/retail/data/svhn/test/7962.png,91,91,-0.000420
/home/k/retail/data/svhn/test/3248.png,29,29,-0.000250
/home/k/retail/data/svhn/test/12441.png,6,4,-0.999347
/home/k/retail/data/svhn/test/1535.png,44,44,-0.002075
/home/k/retail/data/svhn/test/11793.png,15,15,-0.002344
/home/k/retail/data/svhn/test/7876.png,8,8,-0.000524
/home/k/retail/data/svhn/test/2663.png,80,96,-1.184411
/home/k/retail/data/svhn/test/9014.png,19,19,-0.008487
/home/k/retail/data/svhn/test/473.png,685,685,-0.006009
/home/k/retail/data/svhn/test/9779.png,145,145,-0.111083
/home/k/retail/data/svhn/test/4210.png,4,12,-1.984237
/home/k/retail/data/svhn/test/12780.png,75,75,-0.001540
/home/k/retail/data/svhn/test/5712.png,84,84,-0.000518
/home/k/retail/data/svhn/test/9202.png,16,16,-0.008336
/home/k/retail/data/svhn/test/972.png,7,1,-0.837401
/home/k/retail/data/svhn/test/6618.png,4,4,-0.001228
/home/k/retail/data/svhn/test/748.png,122,122,-0.361310
/home/k/retail/data/svhn/test/2324.png,75,75,-0.164350
/home/k/retail/data/svhn/test/3203.png,7,7,-0.001760
/home/k/retail/data/svhn/test/4606.png,36,36,-0.230039
/home/k/retail/data/svhn/test/1857.png,70,265,-2.451232
/home/k/retail/data/svhn/test/5804.png,5,5,-0.502057
/home/k/retail/data/svhn/test/8588.png,9,79,-0.015090
/home/k/retail/data/svhn/test/6345.png,10,16,-1.142776
/home/k/retail/data/svhn/test/5082.png,27,21,-0.963193
/home/k/retail/data/svhn/test/6173.png,11,55,-0.365224
/home/k/retail/data/svhn/test/3881.png,2,4,-1.095941
/home/k/retail/data/svhn/test/11913.png,37,37,-0.000413
/home/k/retail/data/svhn/test/8319.png,110,110,-0.005482
/home/k/retail/data/svhn/test/8517.png,36,36,-0.413987
/home/k/retail/data/svhn/test/2477.png,14,14,-0.019132
/home/k/retail/data/svhn/test/9572.png,29,29,-0.605562
/home/k/retail/data/svhn/test/1830.png,48,48,-0.091647
/home/k/retail/data/svhn/test/3051.png,8,62,-1.674202
/home/k/retail/data/svhn/test/3433.png,18,18,-0.000159
/home/k/retail/data/svhn/test/5411.png,60,60,-0.032960
/home/k/retail/data/svhn/test/4458.png,127,81,-2.228638
/home/k/retail/data/svhn/test/5678.png,113,187,-0.874576
/home/k/retail/data/svhn/test/12796.png,22,22,-0.000455
/home/k/retail/data/svhn/test/2855.png,95,95,-0.003325
/home/k/retail/data/svhn/test/7673.png,66,6,-0.369504
/home/k/retail/data/svhn/test/6970.png,8,8,-0.617521
/home/k/retail/data/svhn/test/9397.png,2,2,-0.007904
/home/k/retail/data/svhn/test/9684.png,72,72,-0.005637
/home/k/retail/data/svhn/test/8709.png,216,276,-0.262431
/home/k/retail/data/svhn/test/5635.png,38,38,-0.012999
/home/k/retail/data/svhn/test/8991.png,25,51,-3.087108
/home/k/retail/data/svhn/test/9083.png,7,39,-2.180059
/home/k/retail/data/svhn/test/12259.png,7,7,-0.247363
/home/k/retail/data/svhn/test/10076.png,743,167,-1.554480
/home/k/retail/data/svhn/test/1485.png,35,35,-0.000744
/home/k/retail/data/svhn/test/8826.png,225,225,-0.001560
/home/k/retail/data/svhn/test/547.png,54,54,-0.000502
/home/k/retail/data/svhn/test/9158.png,24,24,-0.003518
/home/k/retail/data/svhn/test/12970.png,330,330,-0.615292
/home/k/retail/data/svhn/test/5292.png,15,15,-0.000524
/home/k/retail/data/svhn/test/2824.png,27,27,-0.001602
/home/k/retail/data/svhn/test/5473.png,95,95,-0.000441
/home/k/retail/data/svhn/test/9489.png,4,4,-0.001483
/home/k/retail/data/svhn/test/3551.png,43,47,-2.649399
/home/k/retail/data/svhn/test/6693.png,8,100,-2.361241
/home/k/retail/data/svhn/test/1771.png,12,33,-3.339183
/home/k/retail/data/svhn/test/267.png,47,47,-0.000296
/home/k/retail/data/svhn/test/6821.png,37,37,-0.720263
/home/k/retail/data/svhn/test/6418.png,510,510,-0.005939
/home/k/retail/data/svhn/test/7574.png,8,8,-0.000858
/home/k/retail/data/svhn/test/2299.png,8,8,-0.000063
/home/k/retail/data/svhn/test/9318.png,1,21,-0.060459
/home/k/retail/data/svhn/test/9107.png,6,6,-0.019675
/home/k/retail/data/svhn/test/7499.png,63,63,-0.003750
/home/k/retail/data/svhn/test/6289.png,27,27,-0.011604
/home/k/retail/data/svhn/test/11847.png,3,3,-1.200737
/home/k/retail/data/svhn/test/5013.png,10,10,-0.019822
/home/k/retail/data/svhn/test/12517.png,22,22,-0.165956
